"","Country","Year","country.year","gdp_for_year....","gdp_per_capita....","male_suicide_rate","male_population","female_suicide_rate","female_population","population","total_suicide_rate"
"191","Azerbaijan",1999,"Azerbaijan1999","4,581,222,442",645,1.29783944341723e-05,3467301,3.02272456851294e-06,3639101,7106401,7.73950133126459e-06
"192","Azerbaijan",2000,"Azerbaijan2000","5,272,617,196",711,1.30461297268279e-05,3602601,4.45883979414848e-06,3812651,7415251,8.49600370911248e-06
"193","Azerbaijan",2001,"Azerbaijan2001","5,707,720,391",759,6.48089734996928e-05,3656901,2.12374656866008e-05,3861101,7518001,4.22984780129718e-05
"194","Azerbaijan",2002,"Azerbaijan2002","6,235,795,104",820,1.99805540607641e-05,3703601,5.12544395954897e-06,3902101,7605701,1.22276697440512e-05
"195","Azerbaijan",2003,"Azerbaijan2003","7,276,013,032",948,2.51296516255008e-05,3740601,9.40566134382497e-06,3933801,7674401,1.69394327974261e-05
"196","Azerbaijan",2004,"Azerbaijan2004","8,680,472,169",1122,2.09246524454959e-05,3775451,7.82274961573897e-06,3962801,7738251,1.40858703084198e-05
"197","Azerbaijan",2007,"Azerbaijan2007","33,050,343,783",4172,1.08360503009455e-05,3875951,3.70814340428825e-06,4045151,7921101,7.06972427191624e-06
"198","Bahrain",1985,"Bahrain1985","3,651,861,702",9980,4.95493263543858e-05,222001,1.38984440691865e-05,143901,365901,3.27957562291439e-05
"199","Bahrain",1987,"Bahrain1987","3,392,021,011",9321,3.67645369276796e-05,217601,2.05056698177046e-05,146301,363901,2.74800014289601e-05
"200","Bahrain",1988,"Bahrain1988","3,702,393,617",9501,6.05010349998487e-05,231401,1.26341589756224e-05,158301,389701,3.84910482652085e-05
"201","Bahrain",1997,"Bahrain1997","6,349,202,394",11985,3.25401138253182e-06,307313,4.49553368728169e-06,222443,529755,1.88766505271305e-06
"202","Bahrain",1998,"Bahrain1998","6,183,776,596",11325,3.16448686263279e-06,316007,4.34776937692117e-06,230003,546009,1.83147164240882e-06
"203","Bahrain",1999,"Bahrain1999","6,621,010,372",11703,4.5802225988183e-05,327495,1.67877483012897e-05,238269,565763,3.18154421551074e-05
"204","Bahrain",2000,"Bahrain2000","9,062,906,915",15345,8.45466260065422e-05,343006,8.07787067329052e-06,247590,590595,5.07962309196658e-05
"205","Bahrain",2001,"Bahrain2001","8,976,207,713",14383,5.75154949482224e-05,365119,1.54460431099063e-05,258966,624084,3.84563616436249e-05
"206","Bahrain",2002,"Bahrain2002","9,632,155,053",14572,4.86894840964769e-05,390228,2.95438430631056e-05,270784,661011,3.93336873365194e-05
"207","Bahrain",2003,"Bahrain2003","11,074,822,074",15756,7.15616420057297e-05,419219,2.11493993570583e-05,283696,702914,4.97927200198033e-05
"208","Bahrain",2004,"Bahrain2004","13,150,166,755",17497,7.94514320017126e-05,453107,2.68048007398125e-05,298454,751560,5.72143275320666e-05
"209","Bahrain",2005,"Bahrain2005","15,968,726,862",19485,7.22666639901236e-05,498155,2.48921082682249e-05,321387,819541,5.24683938936551e-05
"210","Bahrain",2006,"Bahrain2006","18,505,053,191",20826,3.31054574346581e-05,543717,3.47999582400501e-05,344828,888544,3.26376634134044e-05
"211","Bahrain",2007,"Bahrain2007","21,730,000,000",22524,5.88948961682981e-05,594279,1.88937442812685e-05,370493,964771,4.24971314436276e-05
"212","Bahrain",2008,"Bahrain2008","25,710,877,660",25106,5.65764638767136e-05,636307,2.32075398718428e-05,387805,1024111,4.29640927594763e-05
"213","Bahrain",2009,"Bahrain2009","22,938,218,085",20988,4.50230634273299e-05,688536,1.73101081139895e-05,404388,1092923,3.38541690494207e-05
"214","Bahrain",2010,"Bahrain2010","25,713,271,277",22572,2.22557913742117e-05,718914,1.1897736574594e-05,420248,1139161,1.75567808237817e-05
"215","Bahrain",2011,"Bahrain2011","28,776,595,745",26078,1.8710339477521e-05,694803,1.71291119044881e-05,408661,1103463,1.72185202403705e-05
"216","Bahrain",2012,"Bahrain2012","30,749,308,511",25587,2.51172579357315e-05,756452,4.49107174936227e-06,445328,1201779,1.66419949092138e-05
"217","Bahrain",2013,"Bahrain2013","32,539,547,872",26793,7.88657009123447e-06,760787,2.20406561944162e-06,453707,1214493,4.94033312666273e-06
"218","Bahrain",2014,"Bahrain2014","33,387,712,766",27503,1.19191405505054e-05,755088,4.35843793584379e-06,458880,1213967,8.23745620762344e-06
"219","Barbados",1985,"Barbados1985","1,417,575,550",6137,5.50453665562701e-05,109001,2.45899623773576e-05,122001,231001,3.46318847104558e-05
"220","Barbados",1986,"Barbados1986","1,556,321,742",6720,7.3192377013934e-05,109301,1.63530960499096e-05,122301,231601,3.88599358379282e-05
"221","Barbados",1987,"Barbados1987","1,713,771,321",7333,4.54128482030136e-05,110101,2.42716482876352e-05,123601,233701,2.99528029405095e-05
"222","Barbados",1988,"Barbados1988","1,822,815,594",7763,0.000108400104786768,110701,1.6115905593025e-05,124101,234801,5.53660333644235e-05
"223","Barbados",1989,"Barbados1989","2,015,731,029",8541,0.000115043229705932,113001,4.06500760156422e-05,123001,236001,7.20335930779954e-05
"224","Barbados",1990,"Barbados1990","2,023,318,252",8537,0.00012389270891408,113001,3.22578043725454e-05,124001,237001,7.17296551491344e-05
"225","Barbados",1991,"Barbados1991","2,007,109,829",8469,0.00012389270891408,113001,4.03222554656817e-05,124001,237001,7.59490466284952e-05
"226","Barbados",1992,"Barbados1992","1,950,900,000",8129,0.000105262234541802,114001,3.17457797953984e-05,126001,240001,6.24997395844184e-05
"227","Barbados",1993,"Barbados1993","2,046,189,032",8540,0.000139371608261252,114801,1.60255126160848e-05,124801,239601,7.09512898527135e-05
"228","Barbados",1994,"Barbados1994","2,151,295,182",8953,9.54852822458138e-05,115201,3.99677060934765e-05,125101,240301,6.24217127685694e-05
"229","Barbados",1995,"Barbados1995","2,261,969,870",9378,0.000112261552145491,115801,4.78465084010494e-05,125401,241201,7.46265562746423e-05
"230","Barbados",2000,"Barbados2000","3,121,500,000",12430,7.49232037161909e-05,120123,2.28986657710744e-05,131012,251134,4.38013172250671e-05
"231","Barbados",2001,"Barbados2001","3,116,650,000",12348,2.48543946712178e-05,120703,7.59272616833074e-06,131705,252407,1.18855657727401e-05
"232","Barbados",2002,"Barbados2002","3,169,600,000",12511,8.25572947625652e-06,121128,7.56275193417381e-06,132227,253354,3.94704642516005e-06
"233","Barbados",2003,"Barbados2003","3,274,850,000",12887,8.23214653220827e-06,121475,7.53869233842698e-06,132649,254123,3.93510229298411e-06
"234","Barbados",2004,"Barbados2004","3,514,350,000",13786,3.28299409061064e-05,121840,7.51388189680435e-06,133087,254926,1.56908279265355e-05
"235","Barbados",2005,"Barbados2005","3,897,300,000",15230,1.63541658148872e-05,122293,7.48514199314361e-06,133598,255890,7.81585837664621e-06
"236","Barbados",2006,"Barbados2006","4,246,600,000",16531,8.14597588791137e-05,122760,7.45573159366263e-06,134125,256884,3.89280764858847e-05
"237","Barbados",2007,"Barbados2007","4,523,750,000",17528,8.10786706341163e-06,123337,7.4212604268709e-06,134748,258084,3.8747074595868e-06
"238","Barbados",2008,"Barbados2008","4,607,300,000",17760,8.06594718417784e-06,123978,1.47669044138277e-05,135438,259415,7.70965441474086e-06
"239","Barbados",2009,"Barbados2009","4,434,050,000",17007,4.81517743928864e-05,124606,7.3467828437927e-06,136114,260719,2.30132824995493e-05
"240","Barbados",2010,"Barbados2010","4,461,650,000",17034,3.19550073496517e-05,125176,7.31245384013513e-06,136753,261928,1.52713722855136e-05
"241","Barbados",2011,"Barbados2011","4,660,900,000",17708,7.94950474585433e-06,125794,7.27743775971356e-06,137411,263204,3.79933435662072e-06
"242","Barbados",2012,"Barbados2012","4,656,350,000",17620,7.9189730675726e-06,126279,7.24674440007826e-06,137993,264271,3.78399446023211e-06
"243","Barbados",2013,"Barbados2013","4,612,500,000",17395,7.89421748569173e-06,126675,7.220633682812e-06,138492,265166,3.77122255492786e-06
"244","Belarus",1990,"Belarus1990","21,650,000,000",2301,0.000377440359965169,4374201,8.66007057957522e-05,5034601,9408801,0.000221707314247586
"245","Belarus",1991,"Belarus1991","18,000,000,000",1899,0.000391596892696786,4412701,8.7488873804903e-05,5063501,9476201,0.000228994720563652
"246","Belarus",1992,"Belarus1992","17,037,037,037",1780,0.000438036244306369,4463101,9.22118931414908e-05,5107801,9570901,0.000253372174678225
"247","Belarus",1993,"Belarus1993","16,280,991,736",1689,0.000524643232602277,4500201,0.0001023166950696,5140901,9641101,0.000299343404866311
"248","Belarus",1994,"Belarus1994","14,932,024,169",1547,0.00057494533790114,4492601,0.000110824770731256,5161301,9653901,0.000326707307232589
"249","Belarus",1995,"Belarus1995","13,972,676,841",1444,0.000599282509572368,4488701,9.93268723935134e-05,5184901,9673601,0.000331210683591353
"250","Belarus",1996,"Belarus1996","14,756,846,154",1524,0.000685665824453086,4494901,0.00010539700082911,5189901,9684801,0.000374607593898935
"251","Belarus",1997,"Belarus1997","14,128,408,566",1458,0.000659108445235424,4498501,0.000108402628542316,5193601,9692101,0.000363904585806524
"252","Belarus",1998,"Belarus1998","15,222,012,660",1570,0.0006684151714017,4498701,0.000106041048855671,5196101,9694801,0.000366897680519693
"253","Belarus",1999,"Belarus1999","12,138,486,532",1269,0.000641992292959723,4468901,0.000104037825797887,5094301,9563201,0.000355320357691949
"254","Belarus",2000,"Belarus2000","12,736,856,828",1335,0.000668212445350248,4458163,9.95021353630196e-05,5085318,9543480,0.00036506599269868
"255","Belarus",2001,"Belarus2001","12,354,820,144",1299,0.000633485018552061,4442094,9.68156332600151e-05,5071495,9513588,0.000347292735401197
"256","Belarus",2002,"Belarus2002","14,594,249,023",1541,0.000629517370016321,4417670,0.00010135470861907,5051566,9469235,0.000347652159862967
"257","Belarus",2003,"Belarus2003","17,827,791,321",1892,0.000664360120081327,4390691,0.000107554629202931,5030002,9420692,0.000366958180991375
"258","Belarus",2007,"Belarus2007","45,277,399,814",4898,0.000513385286806278,4293072,9.22973890542971e-05,4951386,9244457,0.000287739993814672
"259","Belarus",2008,"Belarus2008","60,763,483,146",6601,0.000512129966788793,4272353,9.56744797446789e-05,4933395,9205747,0.00028884130750063
"260","Belarus",2009,"Belarus2009","49,209,523,810",5366,0.000526387309152274,4253522,0.000102919810619413,4916449,9169970,0.000299237620188507
"261","Belarus",2010,"Belarus2010","57,222,490,769",6371,0.000498662524475417,4151104,8.09508557913298e-05,4830091,8981194,0.000273905674457093
"262","Belarus",2011,"Belarus2011","61,757,788,945",6902,0.000433885567460857,4132426,7.91294349867578e-05,4814896,8947321,0.000242865993072116
"263","Belarus",2013,"Belarus2013","75,527,984,234",8477,0.000381454179184272,4113207,6.98348042071821e-05,4797035,8910241,0.000213574470095702
"264","Belarus",2014,"Belarus2014","78,813,839,984",8849,0.000356435508756983,4112946,5.77801612963449e-05,4794033,8906978,0.00019557699592387
"265","Belgium",1985,"Belgium1985","86,730,038,793",9356,0.000337701426261907,4509901,0.00015967389548209,4759701,9269601,0.000246181038428731
"266","Belgium",1986,"Belgium1986","120,661,220,336",12992,0.000329468440618569,4519401,0.000149967458110314,4767701,9287101,0.000237210729160801
"267","Belgium",1987,"Belgium1987","150,194,077,688",16165,0.000341464417925909,4521701,0.000145924155919961,4769601,9291301,0.000240978093380034
"268","Belgium",1988,"Belgium1988","163,167,853,538",17509,0.000298454758204255,4536701,0.000134654762126299,4782601,9319301,0.000214286457750426
"269","Belgium",1989,"Belgium1989","165,100,094,595",17659,0.00029412404302602,4552501,0.000121541868046393,4796701,9349201,0.000205472103979795
"270","Belgium",1990,"Belgium1990","206,430,841,502",22032,0.000285733004857242,4563701,0.000123387406702579,4806001,9369701,0.000202354376089482
"271","Belgium",1991,"Belgium1991","211,637,816,539",22523,0.000279349070798499,4578501,0.000109586743822929,4818101,9396601,0.000192197157248669
"272","Belgium",1992,"Belgium1992","236,038,384,442",25036,0.0002859380498024,4595401,0.000117118770641925,4832701,9428101,0.000199297822541358
"273","Belgium",1993,"Belgium1993","225,924,679,921",23875,0.00033661341758856,4613601,0.000121873234926023,4849301,9462901,0.000226463322399759
"274","Belgium",1994,"Belgium1994","246,194,938,751",25922,0.000333369246816529,4631501,0.000121046441347656,4865901,9497401,0.000224482466308414
"275","Belgium",1995,"Belgium1995","289,567,323,481",30394,0.00033392173313776,4644801,0.000124121802404235,4882301,9527101,0.000226301788970223
"276","Belgium",1996,"Belgium1996","281,358,175,896",29438,0.00031315706103708,4659004,0.000113503137565599,4898543,9557546,0.000210723547655434
"277","Belgium",1997,"Belgium1997","254,813,599,459",26609,0.000332459199844395,4668242,0.000121434813445768,4907983,9576224,0.000224201104736063
"278","Belgium",1998,"Belgium1998","260,601,911,536",27087,0.000311901792934305,4690579,0.000113174942499828,4930420,9620998,0.000209957428532882
"279","Belgium",1999,"Belgium1999","260,202,429,150",26969,0.000289516628393929,4704393,0.000100528207972433,4943886,9648278,0.00019257322394732
"280","Belgium",2000,"Belgium2000","237,904,919,845",24592,0.000323702186357066,4717299,0.000124679022129114,4956728,9674026,0.000221624378516245
"281","Belgium",2001,"Belgium2001","237,841,968,680",24494,0.000334262073712917,4735805,0.000117404586659462,4974252,9710056,0.000223067714542532
"282","Belgium",2002,"Belgium2002","258,860,436,665",26526,0.00031461942810673,4761308,0.000116063509952646,4997264,9758571,0.000212838539577157
"283","Belgium",2003,"Belgium2003","319,002,821,670",32538,0.000321431855610637,4784840,0.00011057353997104,5019284,9804123,0.000213379615902412
"284","Belgium",2004,"Belgium2004","370,885,026,074",37661,0.000301892979250943,4806339,0.000106710355763996,5041685,9848023,0.000201867928212597
"285","Belgium",2005,"Belgium2005","387,365,750,529",39124,0.000305868494758639,4832142,0.000109097207782241,5068874,9901015,0.000205029484350847
"286","Belgium",2006,"Belgium2006","409,813,197,842",41135,0.000287050014146877,4863264,0.000106090080479425,5099440,9962703,0.000194324773106254
"287","Belgium",2007,"Belgium2007","471,821,105,940",47040,0.000269682207792897,4898358,0.000104834262487066,5131910,10030267,0.000185239336101422
"288","Belgium",2008,"Belgium2008","518,625,897,173",51345,0.000294436209371907,4934855,0.000106078265240959,5165997,10100851,0.000198003118747123
"289","Belgium",2009,"Belgium2009","484,552,792,442",47630,0.000293672819112227,4971519,0.000106692831721951,5201849,10173367,0.000197967890080049
"290","Belgium",2010,"Belgium2010","483,548,031,197",47355,0.000290754293986055,4990468,0.000108031386565608,5220705,10211172,0.000197234950111505
"291","Belgium",2011,"Belgium2011","527,008,453,887",50893,0.000293599472349101,5071535,0.000113748352683486,5283593,10355127,0.000201735816470431
"292","Belgium",2012,"Belgium2012","497,884,216,569",47678,0.000290352671029642,5117914,0.000101789294282803,5324725,10442638,0.000194108040516199
"293","Belgium",2013,"Belgium2013","520,925,468,953",49489,0.000264165282252083,5163434,9.93899174616151e-05,5362717,10526150,0.000180122836934682
"294","Belgium",2014,"Belgium2014","530,770,977,634",50173,0.00025801394392908,5189642,0.000104282484550606,5389208,10578849,0.000179603660095725
"295","Belgium",2015,"Belgium2015","455,039,563,133",42830,0.000252447309776828,5212969,0.00010219187716869,5411389,10624357,0.000175822405064137
"296","Belize",1986,"Belize1986","227,850,000",1552,4.09830466796902e-05,73201,2.71735438377196e-05,73601,146801,2.72477707917521e-05
"297","Belize",1987,"Belize1987","276,550,000",1920,6.89065902262892e-05,72562,1.39842537302997e-05,71509,144070,3.47053515652114e-05
"298","Belize",1989,"Belize1989","363,150,000",2372,2.59289029481163e-05,77134,1.31655168781926e-05,75956,153089,1.30642959324315e-05
"299","Belize",1990,"Belize1990","413,050,000",2614,3.7593513865741e-05,79801,2.55751205227555e-05,78201,158001,2.53162954664844e-05
"300","Belize",1991,"Belize1991","444,720,750",2742,3.6629589382303e-05,81901,1.24531450417803e-05,80301,162201,1.84955703109105e-05
"301","Belize",1993,"Belize1993","559,858,250",3278,2.320158698855e-05,86201,1.18201912506944e-05,84601,170801,1.17095333165497e-05
"302","Belize",1994,"Belize1994","580,863,700",3399,9.30394836308659e-05,85985,2.35596235172162e-05,84891,170875,5.26700804681785e-05
"303","Belize",1995,"Belize1995","620,140,400",3436,0.000153675590827763,91101,2.23711144170647e-05,89401,180501,8.31020326757192e-05
"304","Belize",1996,"Belize1996","641,383,800",3545,9.88739357319418e-05,91025,1.11230993404002e-05,89903,180927,4.97438193304482e-05
"305","Belize",1997,"Belize1997","654,314,350",3487,2.11844209768137e-05,94409,1.07246656585481e-05,93243,187651,1.06580833568699e-05
"306","Belize",1998,"Belize1998","688,992,450",3531,0.000122243162023124,98165,2.06302542678839e-05,96945,195109,6.66294225279203e-05
