"","Country","Year","%20-Head","%20-64Head"
"1150","Mongolia",2000,1.44490373515064,89.2935612408297
"1151","Montenegro",2011,0.142008510107053,73.0459524973731
"1152","Morocco",1992,0.289105295191722,83.4753499695679
"1153","Morocco",1993,0.472618187469585,84.0948641626316
"1154","Morocco",1994,0.703340642912785,84.86646884273
"1155","Morocco",1995,0.434959209551039,83.9376272850047
"1156","Morocco",1996,0.416129720591762,83.8590088461912
"1157","Morocco",1997,0.397300231632492,83.7803904073777
"1158","Morocco",1998,0.378470742673215,83.7017719685642
"1159","Morocco",1999,0.359641253713939,83.6231535297507
"1160","Morocco",2000,0.340811764754662,83.5445350909373
"1161","Morocco",2001,0.321982275795392,83.4659166521238
"1162","Morocco",2002,0.303152786836115,83.3872982133103
"1163","Morocco",2003,0.216912428697693,83.1840401679051
"1164","Morocco",2004,0.285695114931366,83.2026104552405
"1165","Mozambique",1997,2.38899242465921,86.4854467027936
"1166","Mozambique",1998,1.97613382340326,87.1635150133457
"1167","Mozambique",1999,2.03207305516892,87.1314607863788
"1168","Mozambique",2000,2.0880122869346,87.0994065594118
"1169","Mozambique",2001,2.14395151870026,87.0673523324449
"1170","Mozambique",2002,2.19989075046594,87.035298105478
"1171","Mozambique",2003,1.34778460510998,87.8077156622771
"1172","Mozambique",2004,2.31176921399727,86.9711896515441
"1173","Mozambique",2005,2.36770844576294,86.9391354245771
"1174","Mozambique",2006,2.42364767752861,86.9070811976102
"1175","Mozambique",2007,2.74300106642159,87.5716366536904
"1176","Mozambique",2008,2.53552614105995,86.8429727436763
"1177","Mozambique",2009,2.41523373590581,87.1706697781845
"1178","Mozambique",2010,2.64740460459129,86.7788642897424
"1179","Mozambique",2011,3.05540886024942,85.5960998720063
"1180","Myanmar",2016,0.123445575920995,81.5830888357868
"1181","Namibia",1992,0.767617889229426,75.4158442017623
"1182","Namibia",1993,0.866499442173868,76.2947582819367
"1183","Namibia",1994,0.886161416934932,76.6441205430635
"1184","Namibia",1995,0.905823391696003,76.9934828041905
"1185","Namibia",1996,0.925485366457067,77.3428450653175
"1186","Namibia",1997,0.945147341218139,77.6922073264444
"1187","Namibia",1998,0.96480931597921,78.0415695875714
"1188","Namibia",1999,0.984471290740274,78.3909318486983
"1189","Namibia",2000,1.14551596912355,79.2424402616817
"1190","Namibia",2001,1.02379524026242,79.0896563709523
"1191","Namibia",2002,1.04345721502348,79.4390186320792
"1192","Namibia",2003,1.06311918978455,79.7883808932062
"1193","Namibia",2004,1.08278116454562,80.1377431543331
"1194","Namibia",2005,1.10244313930669,80.4871054154601
"1195","Namibia",2006,1.12210511406776,80.8364676765869
"1196","Namibia",2007,1.1127064212892,81.9512779753579
"1197","Namibia",2008,1.16142906358989,81.5351921988409
"1198","Namibia",2009,1.18109103835096,81.8845544599678
"1199","Namibia",2010,1.20075301311203,82.2339167210948
"1200","Namibia",2011,1.2204149878731,82.5832789822217
"1201","Namibia",2012,1.24007696263416,82.9326412433487
"1202","Namibia",2013,1.22663647949604,82.5439611340229
"1203","Nepal",1996,1.53254236027978,89.3519433166695
"1204","Nepal",1997,1.5102634346565,89.064118984191
"1205","Nepal",1998,1.49571531106719,88.8925162791068
"1206","Nepal",1999,1.48116718747788,88.7209135740225
"1207","Nepal",2000,1.46661906388857,88.5493108689383
"1208","Nepal",2001,1.28145555198677,88.1369255999527
"1209","Nepal",2002,1.43752281670994,88.2061054587699
"1210","Nepal",2003,1.42297469312063,88.0345027536856
"1211","Nepal",2004,1.40842656953132,87.8629000486014
"1212","Nepal",2005,1.39387844594201,87.6912973435172
"1213","Nepal",2006,1.60684240390218,87.6232968424733
"1214","Nepal",2007,1.36478219876339,87.3480919333487
"1215","Nepal",2008,1.35023407517408,87.1764892282645
"1216","Nepal",2009,1.33568595158477,87.0048865231803
"1217","Nepal",2010,1.32113782799546,86.833283818096
"1218","Nepal",2011,1.33248849810876,86.7119378870586
"1219","Nepal",2012,1.29204158081684,86.4900784079276
"1220","Nepal",2013,1.27749345722752,86.3184757028434
"1221","Nepal",2014,1.26294533363821,86.1468729977591
"1222","Nepal",2015,1.2483972100489,85.9752702926749
"1223","Nepal",2016,1.14332279748601,85.7743695460109
"1224","New Zealand",2001,1.80362437033099,78.2952302853899
"1225","New Zealand",2002,1.7445544840872,78.3308468718037
"1226","New Zealand",2003,1.68548459784343,78.3664634582176
"1227","New Zealand",2004,1.62641471159965,78.4020800446315
"1228","New Zealand",2005,1.56734482535586,78.4376966310453
"1229","New Zealand",2006,1.50827493911208,78.4733132174592
"1230","Nicaragua",1995,1.41706881382142,86.6504919081771
"1231","Nicaragua",1996,1.10861958361112,86.3356314526824
"1232","Nicaragua",1997,1.09787919075209,86.2808715515417
"1233","Nicaragua",1998,0.821659269629085,86.0572131174526
"1234","Nicaragua",1999,1.07639840503403,86.1713517492602
"1235","Nicaragua",2000,1.065658012175,86.1165918481195
"1236","Nicaragua",2001,0.775234700399769,85.7071529937537
"1237","Nicaragua",2002,1.04417722645693,86.007072045838
"1238","Nicaragua",2003,1.0334368335979,85.9523121446972
"1239","Nicaragua",2004,1.02269644073887,85.8975522435565
"1240","Nicaragua",2005,1.25940965770874,86.1062692742353
"1241","Niger",1992,0.904071916210974,86.0454044080997
"1242","Niger",1993,1.14449320800746,85.8823264615193
"1243","Niger",1994,1.15217481998351,85.8037782674889
"1244","Niger",1995,1.15985643195956,85.7252300734585
"1245","Niger",1996,1.16753804393561,85.6466818794281
"1246","Niger",1997,1.17521965591166,85.5681336853976
"1247","Niger",1998,1.43102308444885,85.8110096726841
"1248","Niger",1999,1.19058287986376,85.4110372973368
"1249","Niger",2000,1.19826449183981,85.3324891033064
"1250","Niger",2001,1.20594610381586,85.253940909276
"1251","Niger",2002,1.21362771579191,85.1753927152456
"1252","Niger",2003,1.22130932776796,85.0968445212152
"1253","Niger",2004,1.22899093974402,85.0182963271848
"1254","Niger",2005,1.23667255172007,84.9397481331544
"1255","Niger",2006,1.44120219112157,83.8294443408844
"1256","Niger",2007,1.25203577567217,84.7826517450935
"1257","Niger",2008,1.25971738764822,84.7041035510631
"1258","Niger",2009,1.26739899962427,84.6255553570327
"1259","Niger",2010,1.27508061160032,84.5470071630023
"1260","Niger",2011,1.28276222357637,84.4684589689719
"1261","Niger",2012,1.07821367138626,85.0157124393141
"1262","Nigeria",1990,0.843544121964542,81.7737569840449
"1263","Nigeria",1991,0.823052121585284,83.3190397678858
"1264","Nigeria",1992,0.825565031504645,83.3518963891714
"1265","Nigeria",1993,0.828077941424008,83.3847530104569
"1266","Nigeria",1994,0.83059085134337,83.4176096317424
"1267","Nigeria",1995,0.833103761262731,83.4504662530279
"1268","Nigeria",1996,0.835616671182094,83.4833228743134
"1269","Nigeria",1997,0.838129581101456,83.5161794955989
"1270","Nigeria",1998,0.840642491020818,83.5490361168845
"1271","Nigeria",1999,0.976956547049371,85.2821104959374
"1272","Nigeria",2000,0.845668310859542,83.6147493594555
"1273","Nigeria",2001,0.848181220778904,83.647605980741
"1274","Nigeria",2002,0.850694130698266,83.6804626020265
"1275","Nigeria",2003,1.0686202699463,85.8207604328753
"1276","Nigeria",2004,0.85571995053699,83.7461758445976
"1277","Nigeria",2005,0.858232860456352,83.7790324658831
"1278","Nigeria",2006,0.556414381554237,83.2929491062797
"1279","Nigeria",2007,0.775202436071384,82.7034417599968
"1280","Nigeria",2008,1.09579520745231,83.8439805317725
"1281","Nigeria",2009,0.284059163120248,84.3214284403187
"1282","Nigeria",2010,0.664483433670758,83.1193118010991
"1283","Nigeria",2011,0.873310319972525,83.9761721935962
"1284","Nigeria",2012,0.875823229891886,84.0090288148817
"1285","Nigeria",2013,1.41298073448839,84.5460461094538
"1286","Nigeria",2014,0.88084904973061,84.0747420574528
"1287","Nigeria",2015,0.929401408439589,83.4151052099078
"1288","Norway",2001,0.70362795098565,74.4169400901737
